target_index,load_multiplier,side,stored_relative_free_residual,independent_relative_free_residual,fixed_displacement_max,stored_force_balance_absolute,independent_force_balance_absolute,force_balance_scale,force_balance_absolute_tolerance,independent_minimum_J,stored_minimum_J,free_residual_pass,fixed_displacement_pass,balance_pass,positive_J_pass,independent_J_relative_error,independent_reaction_relative_error,independent_J_pass,independent_reaction_pass,independent_solid_energy_relative_error,independent_solid_energy_pass,independent_medium_energy_relative_error,independent_medium_energy_pass,status
29,0.29,matlab,8.952252720627093e-12,1.0076461485551606e-11,0.0,7.617715816712327e-14,5.6637045823926196e-14,0.8699999999999999,8.699999999999998e-07,0.2611592894534032,0.2611592894534032,True,True,True,True,3.171980148039759e-16,8.175668356036837e-15,True,True,6.197933504808193e-15,True,2.8156776546201904e-16,True,pass
30,0.30000000000000004,python,8.186487971467324e-12,1.0141163568491606e-11,0.0,5.618123431718478e-14,5.1517339158331784e-14,0.9000000000000001,9.000000000000001e-07,0.23878584627577898,0.23878584627577895,True,True,True,True,3.352117875756571e-16,1.0738398930519758e-14,True,True,1.2389986310393281e-14,True,1.2871186721321547e-16,True,pass
30,0.30000000000000004,matlab,7.813981215940482e-12,9.960802877604534e-12,0.0,7.8160016337243e-14,1.9787214406635096e-14,0.9000000000000001,9.000000000000001e-07,0.2387858462757812,0.2387858462757812,True,True,True,True,3.2150461714192297e-16,7.001676826778761e-15,True,True,2.7971332731038814e-14,True,1.2871186721321547e-16,True,pass
31,0.31,python,8.080791578874558e-12,8.861696366065268e-12,0.0,3.754918050587562e-14,7.239505468516944e-14,0.9299999999999999,9.299999999999999e-07,0.21671228241098758,0.21671228241098778,True,True,True,True,3.332787514158635e-16,7.5061433050451e-15,True,True,1.5727184247668777e-14,True,2.356816559046858e-16,True,pass
31,0.31,matlab,8.312777353175086e-12,1.0157037049379123e-11,0.0,9.974722135027126e-15,5.512623466272013e-14,0.9299999999999999,9.299999999999999e-07,0.21671228241098625,0.21671228241098625,True,True,True,True,3.181230323046884e-16,6.1112749533289626e-15,True,True,8.83549676835352e-15,True,1.1784082795234269e-16,True,pass
32,0.32,python,7.51684365477139e-12,9.339888549498524e-12,0.0,3.575073291317833e-14,6.395038817624198e-14,0.96,9.6e-07,0.19493738339130012,0.19493738339130035,True,True,True,True,3.334718417749926e-16,7.349167292207405e-15,True,True,2.0508752396268363e-14,True,2.1602072356839813e-16,True,pass
32,0.32,matlab,9.091476151357828e-12,1.006579554302074e-11,0.0,1.0440087746766782e-13,1.2547686399890074e-13,0.96,9.6e-07,0.194937383391302,0.194937383391302,True,True,True,True,3.324840767358871e-16,6.791974373362548e-15,True,True,8.336891217995316e-16,True,0.0,True,pass
33,0.33,python,8.026516108561157e-12,9.7223425132948e-12,0.0,8.165235602407292e-15,1.0303467831666357e-13,0.99,9.9e-07,0.17351205746966014,0.17351205746965995,True,True,True,True,3.4677988892201187e-16,9.057718110600473e-15,True,True,8.988262465149615e-15,True,0.0,True,pass
33,0.33,matlab,7.48246972653159e-12,8.95777604210671e-12,0.0,5.529089008837082e-14,7.5508960567933e-14,0.99,9.9e-07,0.17351205746965948,0.17351205746965948,True,True,True,True,3.2943612825363367e-16,5.240238576363853e-15,True,True,1.2615105214244826e-15,True,0.0,True,pass
34,0.34,python,8.54863430554044e-12,9.411118517381351e-12,0.0,6.462108406390287e-14,7.084092924416378e-14,1.02,1.02e-06,0.15251697193128114,0.15251697193128141,True,True,True,True,3.6105279730586617e-16,8.823052031144044e-15,True,True,5.679460551470562e-15,True,1.8191087110926603e-16,True,pass
